danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.825,0.572,6.0,-6.067,0.0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954.0,4.0,
0.802,0.785,9.0,-4.781,1.0,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400.0,4.0,
0.614,0.538,10.0,-11.389,0.0,0.0327,0.00112,0.948,0.286,0.435,139.925,audio_features,2elzUKJebZM50u2i6dgVnP,spotify:track:2elzUKJebZM50u2i6dgVnP,https://api.spotify.com/v1/tracks/2elzUKJebZM50u2i6dgVnP,https://api.spotify.com/v1/audio-analysis/2elzUKJebZM50u2i6dgVnP,122250.0,4.0,
0.711,0.739,7.0,-3.804,0.0,0.129,0.114,0.0,0.226,0.43,136.919,audio_features,20dP2DaMHIAmwWAbp7peSr,spotify:track:20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/tracks/20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/audio-analysis/20dP2DaMHIAmwWAbp7peSr,252256.0,4.0,
0.746,0.65,1.0,-10.956,1.0,0.325,0.738,0.0,0.336,0.841,98.432,audio_features,27aseqqIcZrReKSogWm3uI,spotify:track:27aseqqIcZrReKSogWm3uI,https://api.spotify.com/v1/tracks/27aseqqIcZrReKSogWm3uI,https://api.spotify.com/v1/audio-analysis/27aseqqIcZrReKSogWm3uI,109714.0,4.0,
0.561,0.52,11.0,-9.342,0.0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360.0,3.0,
0.771,0.594,1.0,-8.991,0.0,0.193,0.00482,6.88e-06,0.111,0.119,149.106,audio_features,37nYSBS0MfRCm913QwCCYo,spotify:track:37nYSBS0MfRCm913QwCCYo,https://api.spotify.com/v1/tracks/37nYSBS0MfRCm913QwCCYo,https://api.spotify.com/v1/audio-analysis/37nYSBS0MfRCm913QwCCYo,154787.0,4.0,
0.706,0.695,11.0,-9.667,1.0,0.17,0.000648,0.000134,0.108,0.474,75.511,audio_features,1RE3rZvv6kImf4fIZCjs2I,spotify:track:1RE3rZvv6kImf4fIZCjs2I,https://api.spotify.com/v1/tracks/1RE3rZvv6kImf4fIZCjs2I,https://api.spotify.com/v1/audio-analysis/1RE3rZvv6kImf4fIZCjs2I,165107.0,4.0,
0.709,0.527,11.0,-9.371,0.0,0.283,0.0553,0.0,0.108,0.342,142.043,audio_features,0k4Xxpf3Ml9e0UFYacCIDO,spotify:track:0k4Xxpf3Ml9e0UFYacCIDO,https://api.spotify.com/v1/tracks/0k4Xxpf3Ml9e0UFYacCIDO,https://api.spotify.com/v1/audio-analysis/0k4Xxpf3Ml9e0UFYacCIDO,148793.0,4.0,
0.595,0.671,7.0,-7.301,1.0,0.321,0.000108,0.0,0.325,0.566,160.234,audio_features,28JEFSyc3hjkHN4LpolsXt,spotify:track:28JEFSyc3hjkHN4LpolsXt,https://api.spotify.com/v1/tracks/28JEFSyc3hjkHN4LpolsXt,https://api.spotify.com/v1/audio-analysis/28JEFSyc3hjkHN4LpolsXt,168250.0,4.0,
0.757,0.499,7.0,-8.382,1.0,0.16,0.0608,0.0,0.26,0.11,75.51,audio_features,6HgnSE2dp85gUO3KVgJL3b,spotify:track:6HgnSE2dp85gUO3KVgJL3b,https://api.spotify.com/v1/tracks/6HgnSE2dp85gUO3KVgJL3b,https://api.spotify.com/v1/audio-analysis/6HgnSE2dp85gUO3KVgJL3b,216280.0,4.0,
0.764,0.671,0.0,-5.158,1.0,0.288,0.192,0.0,0.113,0.729,146.094,audio_features,6Gh8SC2X9tC1EmgJK6tin0,spotify:track:6Gh8SC2X9tC1EmgJK6tin0,https://api.spotify.com/v1/tracks/6Gh8SC2X9tC1EmgJK6tin0,https://api.spotify.com/v1/audio-analysis/6Gh8SC2X9tC1EmgJK6tin0,131507.0,4.0,
0.908,0.546,8.0,-10.491,0.0,0.323,0.0127,0.0,0.0707,0.225,131.016,audio_features,46s57QULU02Voy0Kup6UEb,spotify:track:46s57QULU02Voy0Kup6UEb,https://api.spotify.com/v1/tracks/46s57QULU02Voy0Kup6UEb,https://api.spotify.com/v1/audio-analysis/46s57QULU02Voy0Kup6UEb,170502.0,4.0,
0.841,0.358,9.0,-8.368,1.0,0.591,0.0201,0.0,0.39,0.329,158.014,audio_features,34tz0eDhGuFErIuW3q4mPX,spotify:track:34tz0eDhGuFErIuW3q4mPX,https://api.spotify.com/v1/tracks/34tz0eDhGuFErIuW3q4mPX,https://api.spotify.com/v1/audio-analysis/34tz0eDhGuFErIuW3q4mPX,261544.0,4.0,
0.936,0.585,0.0,-6.914,1.0,0.125,0.0142,0.0,0.132,0.242,124.991,audio_features,0wbnC9AUenxp613TYaJsGK,spotify:track:0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/tracks/0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/audio-analysis/0wbnC9AUenxp613TYaJsGK,255379.0,4.0,
0.763,0.628,11.0,-5.85,1.0,0.05,0.0531,0.0,0.114,0.193,140.958,audio_features,2cYqizR4lgvp4Qu6IQ3qGN,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,190557.0,4.0,
0.934,0.614,5.0,-7.384,1.0,0.198,0.00274,0.0,0.123,0.616,144.045,audio_features,7l2nxyx7IkBX5orhkALg0V,spotify:track:7l2nxyx7IkBX5orhkALg0V,https://api.spotify.com/v1/tracks/7l2nxyx7IkBX5orhkALg0V,https://api.spotify.com/v1/audio-analysis/7l2nxyx7IkBX5orhkALg0V,160821.0,4.0,
0.773,0.701,7.0,-6.386,1.0,0.0512,0.01,0.0,0.163,0.203,129.963,audio_features,2ZL7WZcjuYKi1KUDtp4kCC,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,214589.0,4.0,
0.734,0.605,1.0,-8.476,1.0,0.0699,0.0102,0.0,0.317,0.252,103.976,audio_features,7GeTsDIc5ykNB6lORO6Cee,spotify:track:7GeTsDIc5ykNB6lORO6Cee,https://api.spotify.com/v1/tracks/7GeTsDIc5ykNB6lORO6Cee,https://api.spotify.com/v1/audio-analysis/7GeTsDIc5ykNB6lORO6Cee,236795.0,4.0,
0.749,0.63,4.0,-6.652,0.0,0.116,0.0623,0.0,0.353,0.445,122.03,audio_features,2KLwPaRDOB87XOYAT2fgxh,spotify:track:2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/tracks/2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/audio-analysis/2KLwPaRDOB87XOYAT2fgxh,242027.0,4.0,
0.466,0.703,4.0,-5.774,0.0,0.393,0.18,0.0,0.422,0.25,76.815,audio_features,410TZrK18uRjtsTunG14cl,spotify:track:410TZrK18uRjtsTunG14cl,https://api.spotify.com/v1/tracks/410TZrK18uRjtsTunG14cl,https://api.spotify.com/v1/audio-analysis/410TZrK18uRjtsTunG14cl,356389.0,3.0,
0.799,0.575,6.0,-6.257,0.0,0.282,0.221,0.0,0.196,0.319,99.026,audio_features,2ZlABhxMMa43COmZ97kKsJ,spotify:track:2ZlABhxMMa43COmZ97kKsJ,https://api.spotify.com/v1/tracks/2ZlABhxMMa43COmZ97kKsJ,https://api.spotify.com/v1/audio-analysis/2ZlABhxMMa43COmZ97kKsJ,137151.0,4.0,
0.562,0.711,2.0,-4.984,1.0,0.31,0.0164,0.0,0.189,0.226,160.039,audio_features,7hrN9HumCLEY1SwqWxrRfg,spotify:track:7hrN9HumCLEY1SwqWxrRfg,https://api.spotify.com/v1/tracks/7hrN9HumCLEY1SwqWxrRfg,https://api.spotify.com/v1/audio-analysis/7hrN9HumCLEY1SwqWxrRfg,202516.0,4.0,
0.899,0.582,11.0,-7.275,0.0,0.264,0.0395,0.0,0.1,0.505,149.973,audio_features,4wRJHXHDJnKSPr9IVn0BFR,spotify:track:4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/tracks/4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/audio-analysis/4wRJHXHDJnKSPr9IVn0BFR,283196.0,4.0,
0.587,0.295,11.0,-14.542,1.0,0.0463,0.15,0.0,0.142,0.128,122.064,audio_features,6QuwMgDZub0zf70EOcWtqk,spotify:track:6QuwMgDZub0zf70EOcWtqk,https://api.spotify.com/v1/tracks/6QuwMgDZub0zf70EOcWtqk,https://api.spotify.com/v1/audio-analysis/6QuwMgDZub0zf70EOcWtqk,206125.0,4.0,
0.587,0.698,1.0,-8.948,1.0,0.0943,0.0152,0.0,0.442,0.0985,133.954,audio_features,0yhMmqax6HRAZxI7udEask,spotify:track:0yhMmqax6HRAZxI7udEask,https://api.spotify.com/v1/tracks/0yhMmqax6HRAZxI7udEask,https://api.spotify.com/v1/audio-analysis/0yhMmqax6HRAZxI7udEask,310720.0,4.0,
0.28,0.821,8.0,-2.864,0.0,0.111,0.167,0.0,0.139,0.254,181.444,audio_features,3YeJXuRSNS5FYwOsDu44kD,spotify:track:3YeJXuRSNS5FYwOsDu44kD,https://api.spotify.com/v1/tracks/3YeJXuRSNS5FYwOsDu44kD,https://api.spotify.com/v1/audio-analysis/3YeJXuRSNS5FYwOsDu44kD,256163.0,3.0,
0.925,0.443,1.0,-8.216,1.0,0.264,0.0172,0.0,0.276,0.35,136.078,audio_features,2bjwRfXMk4uRgOD9IBYl9h,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,236615.0,4.0,
0.889,0.398,1.0,-7.183,1.0,0.204,0.19,0.0,0.104,0.159,129.993,audio_features,3hWUIMNBwLNug1O8o2PPRW,spotify:track:3hWUIMNBwLNug1O8o2PPRW,https://api.spotify.com/v1/tracks/3hWUIMNBwLNug1O8o2PPRW,https://api.spotify.com/v1/audio-analysis/3hWUIMNBwLNug1O8o2PPRW,295997.0,4.0,
0.797,0.844,11.0,-5.482,1.0,0.275,0.0651,0.0,0.087,0.52,170.142,audio_features,4dVpf9jZjcORqGTLUaeYj9,spotify:track:4dVpf9jZjcORqGTLUaeYj9,https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9,https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9,173600.0,4.0,
0.656,0.564,1.0,-8.925,0.0,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,audio_features,3wAI7MIQtTgwcRmwchPZBc,spotify:track:3wAI7MIQtTgwcRmwchPZBc,https://api.spotify.com/v1/tracks/3wAI7MIQtTgwcRmwchPZBc,https://api.spotify.com/v1/audio-analysis/3wAI7MIQtTgwcRmwchPZBc,268947.0,4.0,
0.823,0.552,4.0,-7.57,0.0,0.324,0.0174,0.0,0.122,0.418,124.038,audio_features,2u3EyuCqqV31woqGvO9LBz,spotify:track:2u3EyuCqqV31woqGvO9LBz,https://api.spotify.com/v1/tracks/2u3EyuCqqV31woqGvO9LBz,https://api.spotify.com/v1/audio-analysis/2u3EyuCqqV31woqGvO9LBz,205760.0,4.0,
0.587,0.316,0.0,-8.231,1.0,0.035,3.16e-05,0.000519,0.18,0.14,74.954,audio_features,4jqTTu9h2Gv9Tvb0pAsJP9,spotify:track:4jqTTu9h2Gv9Tvb0pAsJP9,https://api.spotify.com/v1/tracks/4jqTTu9h2Gv9Tvb0pAsJP9,https://api.spotify.com/v1/audio-analysis/4jqTTu9h2Gv9Tvb0pAsJP9,142472.0,4.0,
0.648,0.626,1.0,-4.541,1.0,0.0559,0.00348,0.0,0.144,0.0976,146.906,audio_features,7hLAQ8M13Xukfo32Ty5m21,spotify:track:7hLAQ8M13Xukfo32Ty5m21,https://api.spotify.com/v1/tracks/7hLAQ8M13Xukfo32Ty5m21,https://api.spotify.com/v1/audio-analysis/7hLAQ8M13Xukfo32Ty5m21,223673.0,4.0,
0.593,0.692,2.0,-10.082,1.0,0.483,0.169,0.0,0.1,0.708,131.07,audio_features,4eEVH4nGz68ClNAwEI96ek,spotify:track:4eEVH4nGz68ClNAwEI96ek,https://api.spotify.com/v1/tracks/4eEVH4nGz68ClNAwEI96ek,https://api.spotify.com/v1/audio-analysis/4eEVH4nGz68ClNAwEI96ek,209615.0,4.0,
0.781,0.731,8.0,-8.3,1.0,0.226,0.0432,0.0,0.0454,0.139,139.977,audio_features,7m1cNdKABpKy0aAtsKAIGx,spotify:track:7m1cNdKABpKy0aAtsKAIGx,https://api.spotify.com/v1/tracks/7m1cNdKABpKy0aAtsKAIGx,https://api.spotify.com/v1/audio-analysis/7m1cNdKABpKy0aAtsKAIGx,70000.0,4.0,
0.929,0.653,9.0,-4.594,1.0,0.268,0.00166,7.71e-06,0.585,0.525,140.065,audio_features,6Hmc5Afutf4hcrjnBYNidS,spotify:track:6Hmc5Afutf4hcrjnBYNidS,https://api.spotify.com/v1/tracks/6Hmc5Afutf4hcrjnBYNidS,https://api.spotify.com/v1/audio-analysis/6Hmc5Afutf4hcrjnBYNidS,127864.0,4.0,
0.819,0.638,10.0,-4.831,0.0,0.226,0.031,0.000116,0.152,0.167,150.993,audio_features,4txKMpsSfZRV6durPuHVq0,spotify:track:4txKMpsSfZRV6durPuHVq0,https://api.spotify.com/v1/tracks/4txKMpsSfZRV6durPuHVq0,https://api.spotify.com/v1/audio-analysis/4txKMpsSfZRV6durPuHVq0,89741.0,4.0,
0.771,0.817,2.0,-6.791,1.0,0.214,0.306,0.0,0.155,0.554,123.952,audio_features,3GkEnNf2RWmdwkA2FfjQ3g,spotify:track:3GkEnNf2RWmdwkA2FfjQ3g,https://api.spotify.com/v1/tracks/3GkEnNf2RWmdwkA2FfjQ3g,https://api.spotify.com/v1/audio-analysis/3GkEnNf2RWmdwkA2FfjQ3g,174413.0,4.0,
0.796,0.586,4.0,-6.946,0.0,0.147,0.0247,0.0,0.132,0.179,97.981,audio_features,7DcvwMAiqKJQD1rrdfxSDx,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/tracks/7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/audio-analysis/7DcvwMAiqKJQD1rrdfxSDx,200107.0,4.0,
0.711,0.611,1.0,-5.453,1.0,0.33,0.00588,0.0,0.23,0.144,134.093,audio_features,3QFInJAm9eyaho5vBzxInN,spotify:track:3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN,252262.0,4.0,
0.767,0.628,4.0,-7.41,0.0,0.242,0.21,8.79e-06,0.275,0.798,128.07,audio_features,6IyoLWzljeR3ldQo4KWHT6,spotify:track:6IyoLWzljeR3ldQo4KWHT6,https://api.spotify.com/v1/tracks/6IyoLWzljeR3ldQo4KWHT6,https://api.spotify.com/v1/audio-analysis/6IyoLWzljeR3ldQo4KWHT6,150242.0,4.0,
0.698,0.763,4.0,-4.716,0.0,0.205,0.0873,0.0,0.647,0.252,139.939,audio_features,0oO1AbL92F6329z13C2qQH,spotify:track:0oO1AbL92F6329z13C2qQH,https://api.spotify.com/v1/tracks/0oO1AbL92F6329z13C2qQH,https://api.spotify.com/v1/audio-analysis/0oO1AbL92F6329z13C2qQH,174857.0,4.0,
0.657,0.734,8.0,-4.832,0.0,0.484,0.149,0.0,0.139,0.434,91.03,audio_features,5SkRLpaGtvYPhw02vZhQQ9,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9,223507.0,4.0,
0.895,0.739,8.0,-6.633,1.0,0.283,0.0183,7.61e-06,0.102,0.763,140.007,audio_features,59JWp4PjZ9TRM8cmtaDYB1,spotify:track:59JWp4PjZ9TRM8cmtaDYB1,https://api.spotify.com/v1/tracks/59JWp4PjZ9TRM8cmtaDYB1,https://api.spotify.com/v1/audio-analysis/59JWp4PjZ9TRM8cmtaDYB1,219340.0,4.0,
0.741,0.87,6.0,-3.494,0.0,0.503,0.00813,0.0,0.114,0.663,184.194,audio_features,4IO8X9W69dIQe0EC5ALXhq,spotify:track:4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/tracks/4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/audio-analysis/4IO8X9W69dIQe0EC5ALXhq,254723.0,4.0,
0.862,0.274,0.0,-5.818,0.0,0.416,0.0974,0.185,0.183,0.154,77.492,audio_features,2D2w9943rsnJOGCrI4aMQp,spotify:track:2D2w9943rsnJOGCrI4aMQp,https://api.spotify.com/v1/tracks/2D2w9943rsnJOGCrI4aMQp,https://api.spotify.com/v1/audio-analysis/2D2w9943rsnJOGCrI4aMQp,148640.0,4.0,
0.847,0.916,1.0,-5.757,1.0,0.222,0.101,0.000766,0.118,0.751,104.018,audio_features,4gKWtJGlhxKKSyV65llt2G,spotify:track:4gKWtJGlhxKKSyV65llt2G,https://api.spotify.com/v1/tracks/4gKWtJGlhxKKSyV65llt2G,https://api.spotify.com/v1/audio-analysis/4gKWtJGlhxKKSyV65llt2G,139038.0,4.0,
0.642,0.533,2.0,-7.45,1.0,0.266,0.0104,0.000108,0.251,0.112,120.041,audio_features,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/tracks/45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/audio-analysis/45pUWUeEWGoSdH6UF162G8,225439.0,4.0,
0.963,0.346,5.0,-9.309,0.0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273.0,4.0,
0.782,0.435,2.0,-7.033,1.0,0.156,0.333,1.31e-05,0.342,0.242,82.996,audio_features,5u6vkDnOyaf8LsteDAj2ub,spotify:track:5u6vkDnOyaf8LsteDAj2ub,https://api.spotify.com/v1/tracks/5u6vkDnOyaf8LsteDAj2ub,https://api.spotify.com/v1/audio-analysis/5u6vkDnOyaf8LsteDAj2ub,268933.0,4.0,
0.848,0.663,8.0,-5.606,0.0,0.245,0.523,0.0,0.108,0.333,133.993,audio_features,4pdgV8qr9Oytcv6thCdiIZ,spotify:track:4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/tracks/4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/audio-analysis/4pdgV8qr9Oytcv6thCdiIZ,255413.0,4.0,
0.747,0.704,1.0,-6.743,1.0,0.0986,0.136,0.0,0.131,0.494,136.936,audio_features,1jQsKN68yE94tMYml0wHMd,spotify:track:1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/tracks/1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/audio-analysis/1jQsKN68yE94tMYml0wHMd,213693.0,4.0,
0.84,0.507,6.0,-9.677,1.0,0.102,0.23,0.0,0.22,0.863,111.992,audio_features,2OixvhUYyMGHSFRIBJBQXD,spotify:track:2OixvhUYyMGHSFRIBJBQXD,https://api.spotify.com/v1/tracks/2OixvhUYyMGHSFRIBJBQXD,https://api.spotify.com/v1/audio-analysis/2OixvhUYyMGHSFRIBJBQXD,85870.0,4.0,
0.804,0.66,10.0,-4.86,0.0,0.0726,0.0319,0.0,0.103,0.257,94.053,audio_features,1WIZiOuNO3woKfdlSK2gNn,spotify:track:1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/tracks/1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/audio-analysis/1WIZiOuNO3woKfdlSK2gNn,169345.0,4.0,
0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320.0,4.0,
0.782,0.476,1.0,-10.972,1.0,0.239,0.0942,2.2e-05,0.162,0.27,135.024,audio_features,6wj7wjtegmkziorQ2tt5Pz,spotify:track:6wj7wjtegmkziorQ2tt5Pz,https://api.spotify.com/v1/tracks/6wj7wjtegmkziorQ2tt5Pz,https://api.spotify.com/v1/audio-analysis/6wj7wjtegmkziorQ2tt5Pz,227556.0,4.0,
0.493,0.657,7.0,-5.415,0.0,0.289,0.189,5.02e-05,0.181,0.238,87.634,audio_features,5XJWEh8huqG0l9RgRyArtv,spotify:track:5XJWEh8huqG0l9RgRyArtv,https://api.spotify.com/v1/tracks/5XJWEh8huqG0l9RgRyArtv,https://api.spotify.com/v1/audio-analysis/5XJWEh8huqG0l9RgRyArtv,207307.0,4.0,
0.715,0.587,5.0,-5.387,0.0,0.21,0.136,1.08e-05,0.201,0.453,116.68,audio_features,70UV1HmppYUxBI6yCev4d5,spotify:track:70UV1HmppYUxBI6yCev4d5,https://api.spotify.com/v1/tracks/70UV1HmppYUxBI6yCev4d5,https://api.spotify.com/v1/audio-analysis/70UV1HmppYUxBI6yCev4d5,182667.0,4.0,
0.49,0.779,5.0,-5.938,0.0,0.317,0.092,0.0,0.319,0.4,177.944,audio_features,27RDADqLHPALTugdGEyGtG,spotify:track:27RDADqLHPALTugdGEyGtG,https://api.spotify.com/v1/tracks/27RDADqLHPALTugdGEyGtG,https://api.spotify.com/v1/audio-analysis/27RDADqLHPALTugdGEyGtG,189427.0,3.0,
0.741,0.49,10.0,-8.331,1.0,0.236,0.455,2.43e-05,0.103,0.187,93.944,audio_features,5vMaIipCKwFA4wP1505oA1,spotify:track:5vMaIipCKwFA4wP1505oA1,https://api.spotify.com/v1/tracks/5vMaIipCKwFA4wP1505oA1,https://api.spotify.com/v1/audio-analysis/5vMaIipCKwFA4wP1505oA1,174707.0,4.0,
0.799,0.539,8.0,-5.703,1.0,0.0457,0.0918,0.0,0.381,0.15,111.968,audio_features,4qf2G3v1ychaRZ0glmrkES,spotify:track:4qf2G3v1ychaRZ0glmrkES,https://api.spotify.com/v1/tracks/4qf2G3v1ychaRZ0glmrkES,https://api.spotify.com/v1/audio-analysis/4qf2G3v1ychaRZ0glmrkES,188587.0,4.0,
0.753,0.534,1.0,-7.572,0.0,0.34,0.175,0.0,0.18,0.481,119.487,audio_features,7Ap7Fpqnh2BUQBQxbLEC9I,spotify:track:7Ap7Fpqnh2BUQBQxbLEC9I,https://api.spotify.com/v1/tracks/7Ap7Fpqnh2BUQBQxbLEC9I,https://api.spotify.com/v1/audio-analysis/7Ap7Fpqnh2BUQBQxbLEC9I,194787.0,4.0,
0.713,0.611,1.0,-5.993,0.0,0.0507,0.361,0.0,0.0803,0.173,97.936,audio_features,64BuLY7ggczC17w5LSUlSE,spotify:track:64BuLY7ggczC17w5LSUlSE,https://api.spotify.com/v1/tracks/64BuLY7ggczC17w5LSUlSE,https://api.spotify.com/v1/audio-analysis/64BuLY7ggczC17w5LSUlSE,221520.0,4.0,
0.643,0.499,2.0,-6.795,0.0,0.0308,0.0478,0.0,0.108,0.363,133.978,audio_features,5L9WFUodzACitS1TiGm7Mi,spotify:track:5L9WFUodzACitS1TiGm7Mi,https://api.spotify.com/v1/tracks/5L9WFUodzACitS1TiGm7Mi,https://api.spotify.com/v1/audio-analysis/5L9WFUodzACitS1TiGm7Mi,275040.0,4.0,
0.741,0.62,6.0,-7.439,0.0,0.0472,0.334,0.0,0.302,0.7,126.028,audio_features,0MqOr7Mn0484bXVnlO4QeZ,spotify:track:0MqOr7Mn0484bXVnlO4QeZ,https://api.spotify.com/v1/tracks/0MqOr7Mn0484bXVnlO4QeZ,https://api.spotify.com/v1/audio-analysis/0MqOr7Mn0484bXVnlO4QeZ,276960.0,4.0,
0.585,0.737,4.0,-4.121,0.0,0.191,0.0661,0.0,0.0904,0.0497,171.853,audio_features,33zbOXJSwW7uf4VXXWow2O,spotify:track:33zbOXJSwW7uf4VXXWow2O,https://api.spotify.com/v1/tracks/33zbOXJSwW7uf4VXXWow2O,https://api.spotify.com/v1/audio-analysis/33zbOXJSwW7uf4VXXWow2O,201263.0,4.0,
0.723,0.658,11.0,-6.897,0.0,0.16,0.0675,0.0,0.173,0.52,90.88,audio_features,3LRR8OAP798uKqHjx5sQB6,spotify:track:3LRR8OAP798uKqHjx5sQB6,https://api.spotify.com/v1/tracks/3LRR8OAP798uKqHjx5sQB6,https://api.spotify.com/v1/audio-analysis/3LRR8OAP798uKqHjx5sQB6,139778.0,4.0,
0.87,0.506,2.0,-9.415,1.0,0.432,0.0901,0.0,0.145,0.347,137.921,audio_features,3084aAzars6DR26nCWO9Ep,spotify:track:3084aAzars6DR26nCWO9Ep,https://api.spotify.com/v1/tracks/3084aAzars6DR26nCWO9Ep,https://api.spotify.com/v1/audio-analysis/3084aAzars6DR26nCWO9Ep,187826.0,4.0,
0.683,0.713,7.0,-4.375,0.0,0.0464,0.148,1.65e-05,0.113,0.169,88.008,audio_features,4DGrMHTVjxecZbYStawUK1,spotify:track:4DGrMHTVjxecZbYStawUK1,https://api.spotify.com/v1/tracks/4DGrMHTVjxecZbYStawUK1,https://api.spotify.com/v1/audio-analysis/4DGrMHTVjxecZbYStawUK1,199920.0,4.0,
0.668,0.515,1.0,-6.977,1.0,0.402,0.0703,0.0,0.223,0.425,122.014,audio_features,5ngydCLbzCEdtu8SEOXhPU,spotify:track:5ngydCLbzCEdtu8SEOXhPU,https://api.spotify.com/v1/tracks/5ngydCLbzCEdtu8SEOXhPU,https://api.spotify.com/v1/audio-analysis/5ngydCLbzCEdtu8SEOXhPU,271573.0,4.0,
0.546,0.583,10.0,-8.029,0.0,0.278,0.309,0.0,0.124,0.412,139.808,audio_features,0OHCBD5hjjsxmr1z5PmfWY,spotify:track:0OHCBD5hjjsxmr1z5PmfWY,https://api.spotify.com/v1/tracks/0OHCBD5hjjsxmr1z5PmfWY,https://api.spotify.com/v1/audio-analysis/0OHCBD5hjjsxmr1z5PmfWY,102922.0,3.0,
0.682,0.708,6.0,-5.597,0.0,0.165,0.611,0.0328,0.0955,0.594,122.053,audio_features,63ZedTAVRCICh2CNLWnsPZ,spotify:track:63ZedTAVRCICh2CNLWnsPZ,https://api.spotify.com/v1/tracks/63ZedTAVRCICh2CNLWnsPZ,https://api.spotify.com/v1/audio-analysis/63ZedTAVRCICh2CNLWnsPZ,211456.0,4.0,
